team_a_ppg_dif_l4,team_b_ppg_dif_l4,team_a_shots_average,team_b_shots_average,predict_xg_overall_team_a,predict_xg_overall_team_b,position_a_prematch,position_b_prematch,predict_xg_home_team_a,predict_xg_away_team_b,Result
0.733333,0.366667,9.27,9.68,1.3208,1.1021,4,7,1.65049,0.686044,0
1.15333,1.64,8.87,9.8,1.442,0.774,7,13,1.67189,0.622302,0
0.444444,0.944,8.78,9.17,0.7973,1.5481,7,1,0.986155,1.11704,0
0.328,0.82,8.47,8.03,1.067,1.378,12,9,1.33326,1.14414,2
0.362857,0.2,10.7,7.83,1.404,1.0509,8,10,1.66879,0.870823,0
0.364444,1.39333,9.3,7.47,1.64,0.8742,8,14,2.06507,0.667041,2
0.446154,1.16,9.57,9.37,1.742,1.4391,4,11,1.93248,1.01458,1
0.596364,0.286316,9.13,8.77,1.3899,1.1752,6,5,1.82387,0.98235,0
0.328,0.366667,8.66,7.57,1.9564,0.9483,2,11,2.44328,0.890744,2
0.444444,0.464444,9.63,11.69,1.06,1.9097,8,1,1.31271,1.42484,0
0.407059,0.218667,9.19,8.93,1.485,1.0918,3,8,1.75621,0.790363,1
0.868,0.632,9.38,9.78,1.6768,0.8418,2,6,2.12802,0.673266,0
0.893333,0.473333,9.53,10.69,0.8829,1.6008,14,7,1.07827,1.46138,1
0.555556,0.714286,7.88,9.38,0.846,1.1543,11,9,1.09824,0.873176,2
0.195294,0.5,9.06,8.66,1.4388,1.0282,6,13,1.74654,0.828411,2
0.483636,0.384615,9.41,9.44,1.325,1.6125,10,3,1.96742,1.31715,1
0.3125,0.388889,8.5,8.85,1.0918,1.6704,7,2,1.32286,1.38334,1
0.297778,0.52,7.47,9.91,1.0137,1.56,14,7,1.36073,1.20518,1
0.5,0.395,7.59,9.22,0.7954,1.6375,12,4,0.87409,1.1198,2
0.533333,0.607273,11.62,8.75,1.377,1.0918,1,5,1.72103,0.895366,2
0.79,0.5,8.12,8.76,1.166,1.287,8,5,1.43388,1.09892,0
0.589091,0.485714,8.44,7.38,1.56,0.752,4,14,1.95163,0.618498,1
0.353846,0.92,9.06,7.5,1.4706,0.9213,7,12,1.82371,0.811939,0
0.408889,1.27429,8.91,9.56,0.7238,1.6758,13,1,0.929892,1.28933,1
0.368,0.424615,10.76,8.47,1.4157,1.1872,7,8,1.70948,0.937959,2
0.575,0.834286,9.29,9.41,1.261,1.1092,9,10,1.6029,0.734394,1
0.486667,0.447273,9.5,8.12,1.4859,1.2376,6,11,1.78131,0.99211,0
0.324444,0.473846,9.09,8.41,1.3144,1.1155,5,7,1.71499,0.932488,0
0.397647,0.693333,9.19,11.44,1.5244,1.6524,1,2,1.65879,1.33161,2
0.432,0.226667,9.71,9.21,1.0609,1.1448,7,7,1.39553,0.863752,0
0.306667,3.4,9.5,9.56,1.8354,0.79,3,14,2.00681,0.56588,0
0.828,0.237778,9.28,9.5,1.31,1.0275,1,4,1.68824,0.753537,2
6.0,0.418667,9.58,9.11,0.7857,1.8176,16,5,0.943598,1.5154,0
0.403333,0.596667,8.19,9.21,1.0212,1.8,12,3,1.26047,1.45726,0
0.4,0.737143,9.03,9.56,0.9476,0.9894,9,10,1.186,0.805371,0
0.544,0.545455,9.64,8.92,0.9234,1.2319,11,6,1.18499,0.915752,0
0.461538,0.344,8.69,8.53,1.4625,1.0829,8,14,1.79783,0.865016,2
0.344,0.697778,7.42,9.5,1.2635,1.995,15,7,1.58107,1.70906,2
0.426667,0.453333,7.61,10.78,0.9213,1.4848,13,9,0.981748,1.10728,2
0.856,0.329231,11.34,8.87,1.683,1.1639,2,8,2.14619,1.08932,2
0.3575,0.356667,8.25,9.92,1.2084,1.1433,8,7,1.52167,0.84674,0
0.535,0.409231,9.21,9.66,1.5252,0.8584,1,11,1.80673,0.532955,0
0.466667,0.532,9.42,9.29,1.2255,1.1088,7,5,1.59857,1.0157,2
0.389091,0.581818,8.9,8.97,1.3888,1.364,8,6,1.63072,1.10299,1
0.8,0.348,8.76,7.39,1.4259,1.2052,14,15,1.75402,0.966463,0
0.390769,1.1,10.89,11.22,1.2772,1.65,8,1,1.41832,1.30485,0
0.533333,0.342857,9.63,7.66,1.407,0.798,10,13,1.83026,0.695481,0
0.437143,0.532,9.16,8.05,1.4986,0.9118,4,12,2.01109,0.770109,1
0.768889,0.333333,8.98,8.84,1.5207,1.176,3,9,1.87308,0.992139,0
0.266667,1.07,10.11,9.42,1.39,0.8364,6,16,1.70269,0.649682,2
0.5325,0.3825,9.28,8.18,1.4364,1.045,2,7,1.72516,0.80756,2
0.181818,0.421053,9.17,8.92,0.54,1.3689,8,2,0.714526,0.95072,2
1.0,0.166667,7.58,8.93,1.3375,1.2519,5,6,1.69171,1.04413,1
1.5,1.09091,7.33,8.67,0.6225,1.7664,14,9,0.877953,1.76204,0
0.181818,0.666667,9.75,10.17,0.9711,1.4625,11,8,0.991225,0.908543,1
0.1,0.5,8.42,7.25,2.25,0.8964,1,12,2.39526,0.696941,2
0.545455,0.333333,10.33,8.17,0.9072,1.3625,10,7,1.15347,1.14218,2
1.33333,0.307692,8.75,8.42,0.58,1.4472,13,5,0.853357,1.23329,0
0.545455,1.0,8.58,8.43,1.25,1.08,7,6,1.71097,0.759185,0
0.571429,0.666667,11.07,6.67,1.755,0.9737,4,11,2.42414,0.916945,2
0.166667,0.285714,9.42,9.43,1.6074,1.6731,6,3,1.8099,1.36461,0
1.0,0.847273,8.88,9.93,1.3566,0.7632,5,13,1.39868,0.622542,0
0.268,0.444444,8.29,8.79,0.7347,1.161,9,2,0.816198,0.865983,0
0.266,0.5,8.5,8.07,1.472,0.5246,1,8,1.97325,0.42297,0
0.665,0.556667,7.29,8.43,1.0602,0.7808,13,12,1.14875,0.591752,0
0.665714,0.223333,9.44,9.86,1.71,1.12,3,11,1.86372,0.845517,2
0.835,0.727273,8.75,10.0,1.4336,1.5368,6,6,1.83621,1.2871,0
0.243636,0.886667,9.93,7.71,2.1659,0.78,7,15,2.98811,0.595539,2
0.335,0.8,8.86,8.86,1.22,1.0608,8,7,1.54182,0.714006,0
0.268,0.533333,8.43,10.88,0.9858,1.5,8,4,0.939206,0.898436,2
1.55333,0.243636,7.14,9.14,1.14,1.2648,14,10,1.45148,0.911472,1
0.6,0.136364,10.06,9.44,0.3564,1.4875,13,1,0.444696,1.13303,1
0.214286,0.593333,9.88,9.0,1.0434,1.2932,12,5,1.37659,1.15673,2
0.5,0.583333,9.94,8.06,1.2878,1.1186,8,9,2.07105,1.06582,2
0.111111,0.555556,10.72,8.44,1.875,0.7314,3,14,2.51734,0.613923,0
0.636364,0.2,9.88,7.31,1.6375,1.0875,6,15,1.6542,0.859633,0
0.287059,0.8,8.81,8.38,1.1097,0.81,2,8,1.45395,0.624795,2
1.0,0.428571,7.88,8.44,1.06,1.7672,16,10,1.44871,1.65452,2
0.545455,0.5,9.44,8.5,0.9964,1.11,7,6,1.41876,0.909735,0
1.25,0.230769,8.06,7.5,1.3447,1.4659,11,10,1.60174,1.24747,2
0.6,0.416667,8.56,9.61,1.3755,1.6541,7,4,1.87077,1.26898,0
0.888889,0.342857,9.25,10.39,1.729,0.897,4,14,1.82574,0.670896,2
0.553846,0.6,9.05,8.72,1.1125,1.536,5,3,1.28474,1.20341,2
0.285714,4.8,8.39,8.39,1.2371,0.9434,9,12,1.47658,0.727622,0
0.444444,0.711111,9.17,9.72,0.9879,1.7024,13,8,1.1188,0.958038,0
0.666667,0.6,7.78,10.44,0.9879,1.4204,16,10,1.13692,1.18552,1
0.109091,0.307692,9.44,9.67,1.6958,0.5632,1,5,2.3399,0.431145,0
0.333333,0.711111,8.61,8.0,1.8868,0.8658,7,15,2.17391,0.64256,0
0.3,0.6,8.44,8.94,1.0434,1.6263,11,4,1.08967,1.13864,0
0.32,0.426667,8.5,10.85,1.44,1.694,6,2,1.55774,1.19966,0
0.218182,0.492308,7.61,9.72,1.2321,1.11,8,7,1.46825,0.746308,1
0.25,0.241818,8.5,9.5,0.48,1.275,3,1,0.651138,0.875114,0
0.4,0.556667,8.95,9.18,1.653,1.357,5,6,2.15355,1.11133,2
1.0,0.181818,9.35,8.8,1.035,1.215,8,10,1.15903,1.02033,0
0.563077,0.591111,9.65,9.45,1.25,1.43,7,11,1.64026,0.898838,0
0.368889,0.255385,7.9,9.6,1.35,1.7955,16,14,1.78048,1.43868,2
0.5,0.312,8.82,8.85,0.889,1.2915,6,5,1.10667,1.03393,0
1.2,0.664,10.1,8.25,0.9375,1.35,15,12,1.22912,1.46646,1
1.4,0.522857,8.45,11.55,1.3335,2.214,13,2,1.38011,1.63137,1
0.443333,0.522857,10.2,7.3,1.265,1.265,10,9,1.56876,1.09514,1
0.5,0.666667,8.3,8.95,1.0355,1.848,16,4,1.35876,1.68957,2
0.268235,0.954286,7.45,9.91,1.4388,0.8528,8,13,1.48103,0.630054,0
0.651429,0.506667,9.12,8.14,1.1223,1.3334,5,3,1.33278,0.94442,0
1.0,2.0,7.73,8.27,1.41,1.28,10,12,1.45038,0.990542,0
0.396923,0.38,8.45,8.59,1.36,0.86,7,14,1.52854,0.640961,0
0.215,0.934545,9.23,10.45,1.4592,1.3407,9,10,1.98569,1.11105,1
0.414545,0.526154,9.18,9.41,1.428,1.6896,11,5,1.67415,1.52994,0
0.5,0.817143,11.67,7.82,2.7224,1.1616,2,15,3.43561,0.966471,0
1.0,0.396923,8.5,9.09,1.0355,1.4388,11,6,1.1983,1.02614,0
0.272381,0.456,9.05,8.83,1.6965,0.621,1,4,2.19935,0.447884,1
0.516,0.152,8.92,9.91,1.2317,1.04,5,7,1.48769,0.713199,2
0.865455,0.4,8.88,9.42,0.6966,1.5481,8,1,0.987315,1.08572,1
0.333333,0.565,8.73,8.88,1.4904,1.2544,3,7,1.78113,1.06873,0
0.381333,0.613333,11.08,8.5,1.2753,1.12,9,10,1.59024,0.972717,1
0.222222,0.92,8.29,9.5,1.29,1.725,15,12,1.56916,1.16013,2
0.788571,0.608571,8.17,9.25,1.33,1.4606,13,11,1.58546,1.16178,1
1.704,0.333333,9.83,7.96,1.5225,1.38,14,16,1.92695,1.22399,0
0.461538,0.2,9.92,7.54,1.3,1.0368,6,10,1.79793,0.950103,0
0.153846,0.5325,9.5,11.69,1.6851,2.4112,5,2,1.66331,1.88917,2
0.645714,0.333333,8.42,7.46,1.2528,1.0672,4,7,1.64033,0.873135,0
0.347692,0.666667,8.71,9.27,1.1544,1.1528,7,4,1.6129,0.915525,2
0.403636,1.055,8.81,9.62,1.4472,1.0212,9,13,1.45295,0.765269,0
0.312941,0.5,9.04,8.31,0.9612,1.4268,8,4,1.12763,1.01796,2
0.409231,0.625,9.29,8.86,1.3875,1.1544,4,7,1.66548,0.844348,1
0.444706,0.248889,11.79,8.5,2.3625,1.1712,2,14,2.81968,1.03073,0
0.624,0.186667,7.77,11.38,1.19,2.0587,15,9,1.45111,1.64543,1
0.384,0.532,9.31,9.0,1.139,0.48,1,7,1.54278,0.308902,2
0.556667,0.888,7.27,9.81,1.3248,1.7145,10,6,1.39327,1.41941,1
0.665,0.536,9.5,9.15,1.3653,1.4637,11,9,1.92385,1.05691,1
0.406667,0.351579,7.73,8.54,1.2321,1.5012,7,3,1.31822,1.25182,1
0.74,0.48,7.96,9.92,0.9936,1.4017,12,5,1.22856,1.01101,2
0.566667,0.76,11.11,9.39,0.7552,1.5985,10,1,0.970834,1.19892,0
1.02222,1.04,8.5,7.89,1.3375,0.774,6,14,1.73655,0.624021,1
0.488889,0.371429,8.87,8.68,1.1639,1.2204,9,8,1.37766,0.976586,0
0.272727,0.628571,8.43,9.36,1.8576,1.298,3,13,2.11796,0.887691,0
0.342857,0.164706,9.43,8.75,0.9804,1.3728,15,9,1.22159,1.26909,1
0.55,0.466667,9.29,7.75,2.1,1.0272,8,17,2.70217,0.821655,0
1.1,0.533333,8.61,7.43,1.1392,1.2104,16,12,1.49259,1.11079,0
0.75,0.26,8.93,11.67,1.2204,1.6089,8,2,1.42489,1.19722,2
0.225,0.577778,9.71,7.89,1.539,1.419,5,11,1.75316,1.20912,0
0.433333,0.2,9.68,9.27,1.1021,1.3208,7,4,1.62263,1.0089,1
1.36,1.33333,9.8,8.87,0.774,1.442,13,7,0.955311,1.21424,1
0.656,0.564444,9.17,8.78,1.5481,0.7973,1,7,2.02498,0.611766,1
0.68,0.544,8.03,8.47,1.378,1.067,9,12,1.65157,0.823891,0
0.429091,0.414286,7.83,10.7,1.0509,1.404,10,8,1.26267,1.15334,2
0.426667,0.604444,7.47,9.3,0.8742,1.64,14,8,1.10178,1.24896,0
1.016,0.418462,9.37,9.57,1.4391,1.742,11,4,1.92434,1.53742,0
0.305263,0.298182,8.77,9.13,1.1752,1.3899,5,6,1.37604,1.02449,1
0.786667,0.472,7.57,8.66,0.9483,1.9564,11,2,1.00376,1.51717,1
0.142222,0.564444,11.69,9.63,1.9097,1.06,1,8,2.47168,0.823784,2
0.437333,0.470588,8.93,9.19,1.0918,1.485,8,3,1.4493,1.22339,0
0.8,0.632,9.78,9.38,0.8418,1.6768,6,2,1.01189,1.28755,0
0.276667,1.77333,10.69,9.53,1.6008,0.8829,7,14,1.71488,0.717323,2
1.09714,0.591111,9.38,7.88,1.1543,0.846,9,11,1.46558,0.632095,2
0.665,0.334118,8.66,9.06,1.0282,1.4388,13,6,1.25197,1.15416,2
0.590769,0.363636,9.44,9.41,1.6125,1.325,3,10,1.94732,0.806538,0
0.26,0.3325,8.85,8.5,1.6704,1.0918,2,7,1.97498,0.885206,1
0.222222,0.591111,9.91,7.47,1.56,1.0137,7,14,1.95209,0.736334,2
0.5425,1.17,9.22,7.59,1.6375,0.7954,4,12,2.2606,0.700509,2
0.574545,0.421333,8.75,11.62,1.0918,1.377,5,1,1.29525,1.04692,0
0.334286,0.835,8.76,8.12,1.287,1.166,5,8,1.48664,0.910821,1
0.788571,0.501818,7.38,8.44,0.752,1.56,14,4,0.886542,1.20517,2
1.94667,0.615385,7.5,9.06,0.9213,1.4706,12,7,1.01585,1.15045,0
0.657143,0.924444,9.56,8.91,1.6758,0.7238,1,13,2.10835,0.534771,2
0.498462,0.226667,8.47,10.76,1.1872,1.4157,8,7,1.45687,1.15497,0
0.834286,1.115,9.41,9.29,1.1092,1.261,10,9,1.55257,0.951385,1
0.392727,0.23,8.12,9.5,1.2376,1.4859,11,6,1.50126,1.21301,0
0.52,0.324444,8.41,9.09,1.1155,1.3144,7,5,1.31013,0.95291,0
0.306667,0.362353,11.44,9.19,1.6524,1.5244,2,1,2.01112,1.37223,0
0.328,0.492,9.21,9.71,1.1448,1.0609,7,7,1.47853,0.765934,2
4.92,0.533333,9.56,9.5,0.79,1.8354,14,3,1.05705,1.68069,1
0.46,0.544,9.5,9.28,1.0275,1.31,4,1,1.33473,0.967329,0
0.229333,4.56,9.11,9.58,1.8176,0.7857,5,16,2.11303,0.637696,0
0.453333,0.5,9.21,8.19,1.8,1.0212,3,12,2.1927,0.7926,2
1.22286,0.428,9.56,9.03,0.9894,0.9476,10,9,1.21396,0.724827,0
0.44,0.716,8.92,9.64,1.2319,0.9234,6,11,1.61287,0.673095,2
0.256,0.350769,8.53,8.69,1.0829,1.4625,14,8,1.35177,1.15432,1
0.635556,0.628,9.5,7.42,1.995,1.2635,7,15,2.30858,0.97402,0
0.69,0.573333,10.78,7.61,1.4848,0.9213,9,13,1.92698,0.865681,0
0.307692,0.516,8.87,11.34,1.1639,1.683,8,2,1.23489,1.28115,2
0.69,0.3925,9.92,8.25,1.1433,1.2084,7,8,1.47346,0.91717,0
0.452308,1.065,9.66,9.21,0.8584,1.5252,11,1,1.2484,1.27564,1
0.588,0.356667,9.29,9.42,1.1088,1.2255,5,7,1.20404,0.893101,0
0.556364,0.774545,8.97,8.9,1.364,1.3888,6,8,1.645,1.16997,1
0.48,1.224,7.39,8.76,1.2052,1.4259,15,14,1.48497,1.14757,0
0.5,0.409231,11.22,10.89,1.65,1.2772,1,8,2.04975,1.12321,2
0.988571,0.386667,7.66,9.63,0.798,1.407,13,10,0.893198,1.04866,2
0.508,0.457143,8.05,9.16,0.9118,1.4986,12,4,1.08845,1.05643,1
0.71,0.266667,8.84,8.98,1.176,1.5207,9,3,1.39297,1.20253,2
1.4,0.586667,9.42,10.11,0.8364,1.39,16,6,1.04655,1.09872,2
0.25,0.25,8.18,9.28,1.045,1.4364,7,2,1.31996,1.16173,2
0.7,0.188571,10.44,11.44,1.22,0.792,3,4,1.3725,0.822252,0
1.6,1.0,7.44,8.11,1.1859,1.1232,7,7,1.29409,0.919089,0
0.533333,1.33333,7.11,8.56,1.33,0.67,3,6,1.31582,0.605101,0
0.733333,8.8,10.33,6.56,3.1563,0.2211,1,8,2.78255,0.290848,0
2.2,1.25714,8.89,8.33,1.11,2.7768,5,2,1.01349,2.33174,2
2.68,0.333333,5.9,8.0,0.84,1.288,9,6,0.613364,1.07245,1
1.2,1.4,9.1,11.6,0.9,1.82,5,4,0.956535,1.84536,1
0.8,4.66,8.6,8.8,1.771,0.6,2,7,1.56171,0.575333,0
0.666667,1.0,7.7,8.3,2.502,0.72,3,8,3.06217,0.877406,0
0.532,0.776667,10.3,9.5,0.36,0.9,3,1,0.441209,1.13079,1
2.58,0.81,8.82,9.36,0.2214,2.5085,7,1,0.273807,2.95581,2
0.573333,1.0,10.55,5.91,1.8748,0.396,4,10,2.09461,0.521849,0
0.43,0.5,7.91,7.82,2.2484,0.91,3,6,3.11611,0.867241,1
1.22286,1.0,9.0,8.18,3.8391,0.7462,2,9,4.11865,0.83441,2
2.28,0.886667,8.45,11.73,0.5005,2.1235,8,5,0.588045,2.55883,1
1.8,0.4,9.17,8.33,2.8914,1.0375,2,5,3.63934,0.96843,0
1.0,0.666667,6.08,8.25,0.87,3.1897,9,3,0.395862,2.00306,0
0.84,0.333333,8.67,10.58,0.4872,1.8886,6,3,0.485656,1.55805,2
1.0,1.0,8.25,8.83,0.165,2.49,7,1,0.227214,3.08101,2
0.444444,3.0,11.33,7.92,2.3275,0.6225,4,8,2.0751,0.629019,0
0.5,0.593333,9.08,8.15,2.3616,1.309,2,5,1.97702,0.957142,0
6.68,0.891429,8.23,10.69,0.4697,2.2484,8,4,0.542977,2.21355,1
1.33333,0.746667,8.69,6.23,1.77,1.2936,7,9,1.88854,1.59624,0
0.742222,0.297778,11.38,8.23,2.2139,0.9471,3,6,2.28541,0.796188,0
2.68,0.28,7.62,9.46,0.3174,2.8561,10,1,0.365893,3.2751,1
0.912,4.72,10.35,8.58,2.0,0.667,11,17,2.06777,0.744172,0
0.324444,1.16,10.62,9.88,1.2544,1.8942,14,6,1.51536,1.91665,2
0.285714,0.44,10.54,9.65,1.2852,1.794,9,7,1.29343,1.80949,2
1.17143,1.54,12.35,10.42,2.1708,0.5104,3,16,2.08964,0.49084,2
1.56,0.725,9.92,10.12,1.0034,1.4672,4,1,1.22008,1.61358,0
0.805714,2.9,10.15,9.04,1.0115,0.96,5,8,0.958659,0.923397,2
0.8,0.86,13.12,9.77,2.3068,0.5037,2,15,2.75521,0.598532,0
1.41,0.76,11.46,9.77,1.9305,1.7097,13,10,1.78103,1.47849,0
8.0,1.19429,9.35,11.5,0.7392,1.755,12,3,0.637443,1.75144,2
8.36,0.28,8.41,10.48,0.8512,2.2311,17,14,0.796458,1.98737,2
1.19429,0.645714,10.3,10.37,1.3986,0.6136,2,10,1.1561,0.52806,1
0.782857,0.935,9.7,9.81,1.404,1.819,7,4,1.35761,1.66877,1
1.096,0.975,9.78,11.85,0.7257,1.4874,6,3,0.774962,1.47985,1
3.8,1.184,10.04,9.93,0.74,1.8445,15,5,0.641887,1.80653,0
1.56,0.653333,10.0,13.48,0.623,2.6553,16,1,0.625864,2.41359,1
2.86,0.72,9.07,11.22,1.2768,1.1645,8,12,1.33933,1.20442,0
1.04571,1.24,14.12,13.0,1.2144,1.5456,5,2,1.30194,1.2205,0
0.446667,2.0,13.88,10.88,1.5,0.2775,8,10,1.77482,0.295445,2
1.0,1.0,13.11,13.44,1.2816,1.3653,2,7,1.16128,1.28556,0
0.444444,1.0,14.22,11.33,2.5885,0.671,4,10,3.11205,0.617875,0
0.571429,1.71429,10.83,11.17,1.0,2.01,4,2,0.918436,1.41986,1
2.0,1.8,8.67,10.17,1.9539,2.2211,5,5,1.43206,2.414,2
0.444444,1.0,9.0,10.67,1.1122,0.2211,3,9,1.15394,0.274956,0
2.0,1.28571,10.83,12.67,1.33,2.745,8,2,0.981449,2.8699,2
1.0,1.0,12.33,14.17,0.7839,1.34,7,4,0.943635,0.920174,0
0.8,1.0,10.5,14.5,0.5628,1.1189,6,1,0.80422,1.614,1
2.0,1.0,8.0,10.83,0.5,0.33,5,7,0.549093,0.295481,0
0.142857,8.0,14.0,11.17,1.74,0.6972,6,8,2.28949,0.618868,2
6.0,2.0,10.67,8.83,1.245,0.5,7,10,1.19372,0.357341,0
1.14286,0.4,13.43,10.71,0.6149,1.43,3,2,0.584075,1.63609,0
2.66,1.064,11.14,10.29,1.3502,2.2594,9,6,1.13493,2.14648,2
0.666667,0.64,10.0,13.86,0.989,0.8094,4,7,1.07789,0.708326,2
2.4,0.382857,10.57,10.14,0.5504,2.7004,10,6,0.657197,2.70324,1
1.0,1.0,13.43,9.71,0.6106,0.4902,6,8,0.497524,0.380533,0
0.2,1.6,14.0,13.14,2.0096,0.8208,1,6,2.21254,0.483357,1
1.32,2.66,9.0,10.29,0.9747,2.0096,11,9,1.12311,2.20406,2
2.0,2.66667,11.0,10.14,1.57,0.86,6,9,1.58896,0.757786,1
0.264,0.4,9.43,9.0,0.3306,1.4592,6,5,0.365486,1.29473,0
1.0,1.14286,9.75,10.0,0.63,1.37,8,4,0.647081,1.23009,2
1.0,2.0,10.62,9.5,2.055,0.75,7,10,2.04631,0.709901,1
1.0,2.25,13.75,11.0,1.5481,0.87,1,8,1.41075,0.895468,2
1.464,0.666667,8.88,11.5,1.5456,0.5456,6,9,1.99287,0.445924,2
1.34,0.964444,10.38,12.88,0.8475,1.32,9,5,0.863669,1.53043,2
1.25,0.571429,9.0,10.62,0.565,1.215,9,5,0.849717,1.46066,2
0.76,1.14286,9.88,9.5,1.5625,0.685,3,5,1.82253,0.620081,1
2.66667,1.25,10.0,10.67,1.23,1.2168,8,7,1.10199,1.33512,0
0.8,0.6,10.33,9.56,1.0858,0.6832,7,9,1.22767,0.620786,0
3.2,0.24,11.0,14.33,0.6942,1.22,8,5,0.815559,1.30169,2
0.228,2.8,9.56,9.11,0.9715,0.4884,4,8,0.837085,0.389252,1
1.33333,1.12,10.11,9.33,0.6105,0.67,3,6,0.776327,0.563649,1
1.30857,0.571429,11.11,13.11,1.2816,1.22,5,1,1.12223,1.21672,1
1.368,1.0,9.89,10.44,1.2905,0.7448,4,7,1.10779,0.808099,0
1.0,0.76,10.5,9.1,0.88,1.43,9,5,0.972071,1.38938,2
0.5,2.89333,14.7,10.1,1.1,1.1,6,4,0.937469,0.92363,1
0.668571,1.33333,12.8,10.4,2.1,1.04,1,8,1.69731,1.07021,0
1.0,0.83,9.6,10.9,0.65,1.08,11,10,0.775008,0.943363,1
0.76,2.17,9.6,11.3,1.56,0.78,5,7,2.11862,0.718049,2
1.17,0.25,8.8,10.0,0.25,0.6,8,3,0.292307,0.709382,0
2.66,0.571429,10.7,10.8,1.32,1.35,9,7,1.21625,1.35432,2
0.352,0.688,11.36,9.91,2.0864,1.4986,6,8,1.77471,1.23125,0
0.573333,1.33333,11.0,12.27,1.2862,1.8415,7,2,1.32312,1.88277,1
1.032,0.954286,14.45,12.82,0.8938,1.6786,6,1,0.868107,1.96109,0
0.4,1.72,14.55,10.73,1.9729,1.0496,3,8,2.49849,0.894621,0
0.665,0.897143,12.0,8.91,0.8938,1.27,6,5,0.943185,1.31227,0
0.737143,0.86,9.27,10.0,1.3195,0.3465,6,9,1.6147,0.340755,2
1.72,1.0,10.73,12.0,1.6895,0.6165,8,10,1.74337,0.782777,0
1.6,1.256,9.82,10.0,0.64,1.1557,4,5,0.68637,1.02954,1
2.52,1.0,10.27,12.73,1.3924,1.27,3,8,1.44438,1.0949,2
1.0,1.2,12.42,14.5,1.17,1.35,11,7,1.38979,1.61707,2
0.88,1.86,9.92,9.67,1.15,1.5364,12,6,1.10482,1.66714,0
4.5,1.2,10.67,11.83,0.9711,1.5561,12,7,1.21193,1.47896,0
2.0,0.704,8.92,10.42,1.5561,1.1881,8,11,1.68913,1.12492,2
1.28571,0.93,12.25,12.17,1.2972,0.83,2,7,1.18815,0.737946,0
1.0,0.44,11.42,10.0,0.2436,1.975,14,5,0.22912,1.51951,0
0.444444,0.75,11.75,9.08,0.885,0.83,1,9,0.723285,0.71282,0
1.25,1.2,9.5,14.33,0.625,2.4472,13,3,0.839334,1.91953,1
2.0,0.38,10.25,12.0,1.3625,1.0764,4,10,1.27899,0.999932,1
1.0,1.71429,12.2,12.5,0.6,2.4,12,2,0.501963,2.29914,1
1.0,1.33333,12.8,15.1,1.21,1.7,9,3,1.52141,1.36953,2
0.712,1.78,14.77,9.38,1.16,0.9844,6,7,1.03213,0.86155,0
0.712,1.11,10.77,10.46,1.08,1.0455,10,9,1.12791,0.928425,1
1.44,0.634286,11.38,11.62,1.4145,1.3225,7,7,1.28697,1.03675,0
2.22667,1.33,9.54,10.92,0.8556,1.0,6,4,0.893346,0.923037,2
4.44,0.893333,10.38,11.23,0.7884,1.0626,11,11,1.08603,1.17104,0
2.66667,0.937778,12.62,12.62,1.07,1.61,10,2,1.33589,1.88747,2
1.01714,0.11,9.77,11.54,1.058,1.2936,5,1,1.21095,1.24786,2
0.954286,0.268,8.77,14.31,0.9471,1.38,8,3,1.30107,1.26029,0
0.593333,0.382857,9.92,12.08,1.495,1.3608,9,7,1.45938,1.34881,1
0.571429,1.28,11.71,10.64,0.7905,1.0602,5,4,0.896943,0.973285,1
1.25714,1.04,12.57,9.5,1.2403,1.07,2,5,1.21195,0.931247,2
0.436,0.9,11.36,10.07,2.13,0.5504,1,11,2.08181,0.473392,1
1.02857,3.0,14.21,9.21,2.1275,1.3068,3,8,2.4894,1.0929,0
0.6,7.2,11.0,9.5,0.93,1.088,10,6,0.926713,1.05692,1
0.571429,0.914286,11.21,14.71,1.0602,1.6384,8,4,1.26729,1.94559,0
0.857143,1.0,11.86,12.36,1.36,1.2198,5,9,1.26089,0.883511,0
1.33333,1.46667,10.93,9.71,1.1644,1.92,12,9,1.06492,1.76813,2
0.571429,1.02857,10.64,8.79,0.6045,0.8453,8,7,0.529338,0.604941,0
0.725714,0.444444,14.8,10.47,1.2,0.93,6,7,1.20614,0.864507,0
1.27,1.33333,8.8,12.33,0.7811,0.66,8,11,0.837238,0.666531,2
5.08,1.14286,9.0,11.47,1.07,1.596,9,1,1.04646,1.50158,0
1.0,0.966667,11.2,11.8,0.9849,1.302,13,7,0.882159,1.04759,0
1.64,1.816,9.53,13.07,1.2,1.5138,5,1,1.26897,1.56962,0
0.725714,0.444444,10.47,11.8,0.9309,1.96,12,4,1.2449,1.91509,1
1.384,8.0,11.2,10.93,1.764,0.8091,3,12,2.00147,0.770937,0
1.27,0.444444,9.33,14.93,1.356,2.8611,10,2,1.53115,2.32647,1
1.312,0.177778,9.47,11.27,1.512,1.2,6,7,1.59282,0.979105,0
1.664,1.0,13.12,8.94,1.8928,1.31,2,7,2.01051,1.14216,0
0.386667,0.857143,10.75,9.75,0.7128,1.6128,10,5,0.799693,1.61169,0
5.32,1.25,11.0,8.56,0.5828,1.035,10,8,0.478181,0.831806,0
0.92,1.264,9.38,9.44,1.12,2.0436,9,6,1.20417,1.89956,0
1.33333,0.631111,12.38,10.5,0.94,0.87,9,7,1.11097,0.956658,0
0.954286,0.902857,11.38,11.25,1.8906,0.7656,3,11,2.26333,0.755603,0
